,bank_accounts_open,credit_cards_held,homes_owned,household_size,average_balance,q1_balance,q2_balance,q3_balance,q4_balance,income_level,credit_rating,reward_Air Miles,reward_Cash Back,reward_Points,mailer_type_Letter,mailer_type_Postcard,overdraft_protection_No,overdraft_protection_Yes,own_your_home_No,own_your_home_Yes
14193,1,2,1,2,962.5,1598.0,1131.0,771.0,350.0,1,2,1,0,0,1,0,1,0,1,0
14194,1,2,1,5,924.75,146.0,1012.0,1743.0,798.0,1,2,1,0,0,1,0,1,0,0,1
14195,1,1,1,5,986.25,1359.0,1493.0,437.0,656.0,1,2,0,1,0,0,1,1,0,0,1
14196,1,2,1,4,374.75,491.0,452.0,57.0,499.0,0,0,1,0,0,0,1,0,1,0,1
14197,1,1,1,3,1100.0,160.0,989.0,1652.0,1599.0,2,1,0,1,0,1,0,1,0,0,1
14198,1,3,2,3,1054.5,830.0,716.0,1260.0,1412.0,1,2,0,0,1,0,1,0,1,1,0
14199,1,1,1,3,777.5,654.0,866.0,979.0,611.0,2,1,0,1,0,0,1,1,0,1,0
14200,1,1,2,3,1039.0,489.0,1246.0,906.0,1515.0,0,1,0,1,0,1,0,1,0,0,1
14201,1,1,1,3,1153.75,1657.0,1220.0,1150.0,588.0,1,0,1,0,0,1,0,1,0,1,0
14202,1,1,2,6,1268.25,916.0,1328.0,2168.0,661.0,1,2,0,1,0,0,1,1,0,0,1
14203,1,2,2,3,1750.0,1974.0,1942.0,1520.0,1564.0,1,1,0,1,0,0,1,0,1,0,1
14204,1,1,1,3,990.0,1583.0,1464.0,789.0,124.0,0,1,0,1,0,0,1,1,0,0,1
14205,1,1,1,2,1105.0,562.0,1311.0,1703.0,844.0,0,0,0,0,1,1,0,1,0,0,1
14206,1,1,1,6,1078.5,1010.0,572.0,1007.0,1725.0,1,0,0,0,1,0,1,1,0,1,0
14207,1,2,1,4,1486.5,733.0,1729.0,2172.0,1312.0,0,1,0,0,1,0,1,1,0,0,1
14208,1,1,1,2,1149.25,773.0,834.0,1181.0,1809.0,1,1,1,0,0,1,0,1,0,0,1
14209,1,2,1,3,1067.5,482.0,1083.0,1193.0,1512.0,2,1,0,0,1,0,1,1,0,1,0
14210,1,2,1,3,1114.75,195.0,1010.0,1465.0,1789.0,2,2,0,0,1,0,1,1,0,0,1
14211,1,2,1,4,201.0,99.0,491.0,105.0,109.0,0,1,0,0,1,0,1,1,0,1,0
14212,1,2,2,4,1033.75,1796.0,1048.0,987.0,304.0,1,2,0,1,0,1,0,1,0,1,0
14213,2,2,1,2,1064.5,178.0,1699.0,1340.0,1041.0,1,0,1,0,0,0,1,1,0,0,1
14214,1,2,1,5,1146.25,1547.0,1267.0,859.0,912.0,0,2,1,0,0,0,1,1,0,0,1
14215,1,1,1,3,650.75,714.0,831.0,524.0,534.0,1,0,0,1,0,1,0,1,0,0,1
14216,1,3,1,4,293.25,346.0,331.0,212.0,284.0,1,0,0,1,0,0,1,1,0,1,0
14217,1,4,1,5,1182.5,165.0,1610.0,1985.0,970.0,1,0,0,0,1,1,0,0,1,1,0
14218,1,2,1,2,1143.0,40.0,1637.0,2197.0,698.0,1,2,0,1,0,1,0,1,0,0,1
14219,1,2,2,4,1068.5,1929.0,1185.0,716.0,444.0,0,0,0,0,1,1,0,1,0,1,0
14220,1,1,1,5,1180.25,637.0,1032.0,1956.0,1096.0,0,0,0,0,1,1,0,1,0,0,1
14221,2,2,1,2,1332.75,1043.0,640.0,1552.0,2096.0,1,2,0,1,0,1,0,1,0,0,1
14222,2,2,1,4,1224.5,1842.0,1208.0,1048.0,800.0,0,2,1,0,0,1,0,1,0,0,1
14223,2,1,1,3,277.25,345.0,103.0,340.0,321.0,2,0,0,1,0,1,0,1,0,0,1
14224,1,3,1,4,437.5,415.0,486.0,413.0,436.0,0,1,1,0,0,1,0,1,0,0,1
14225,1,3,1,3,642.25,618.0,507.0,580.0,864.0,0,0,0,0,1,1,0,1,0,1,0
14226,1,1,2,4,1040.0,1034.0,542.0,963.0,1621.0,2,1,1,0,0,1,0,1,0,1,0
14227,1,1,1,4,310.5,172.0,358.0,245.0,467.0,2,0,0,0,1,0,1,1,0,1,0
14228,1,1,1,3,1215.25,926.0,1161.0,1829.0,945.0,1,2,1,0,0,1,0,1,0,1,0
14229,1,1,1,3,1206.75,1787.0,1775.0,1146.0,119.0,1,0,0,0,1,0,1,1,0,0,1
14230,1,1,1,3,1038.0,861.0,1107.0,1001.0,1183.0,0,0,0,0,1,0,1,1,0,0,1
14231,1,1,1,4,718.0,923.0,567.0,735.0,647.0,0,2,1,0,0,1,0,1,0,1,0
14232,1,2,1,3,1238.75,809.0,820.0,1932.0,1394.0,2,0,1,0,0,1,0,1,0,0,1
14233,1,2,1,5,1162.75,1829.0,997.0,933.0,892.0,1,2,0,1,0,0,1,1,0,0,1
14234,1,1,2,4,1094.0,965.0,1330.0,1463.0,618.0,2,1,0,1,0,1,0,1,0,0,1
14235,1,1,1,4,177.75,155.0,119.0,330.0,107.0,0,2,0,1,0,1,0,1,0,0,1
14236,1,2,1,2,1073.5,802.0,1213.0,1383.0,896.0,2,2,0,0,1,1,0,1,0,0,1
14237,1,1,1,4,220.5,284.0,130.0,105.0,363.0,1,2,1,0,0,0,1,0,1,1,0
14238,1,1,1,4,1119.75,989.0,966.0,1930.0,594.0,2,1,1,0,0,1,0,1,0,0,1
14239,1,2,1,2,1248.75,1422.0,1678.0,1156.0,739.0,1,0,0,1,0,0,1,1,0,0,1
14240,1,3,1,4,172.75,240.0,168.0,23.0,260.0,1,2,1,0,0,0,1,1,0,0,1
14241,1,1,2,5,1109.0,308.0,982.0,1858.0,1288.0,2,0,1,0,0,1,0,1,0,0,1
14242,1,3,1,4,1240.25,623.0,820.0,1503.0,2015.0,2,1,0,1,0,0,1,0,1,1,0
14243,2,2,2,5,1058.75,1813.0,1290.0,883.0,249.0,0,2,0,0,1,1,0,1,0,1,0
14244,2,1,1,4,1258.0,1833.0,1415.0,890.0,894.0,1,2,0,0,1,1,0,1,0,1,0
14245,1,2,2,6,935.25,1575.0,1128.0,743.0,295.0,1,0,0,1,0,0,1,1,0,0,1
14246,1,2,2,5,276.5,187.0,366.0,313.0,240.0,1,1,0,0,1,0,1,1,0,0,1
14247,1,2,2,5,1108.0,226.0,1263.0,1671.0,1272.0,1,1,0,0,1,1,0,1,0,1,0
14248,1,3,1,3,1094.25,372.0,1116.0,1588.0,1301.0,0,0,0,0,1,1,0,1,0,0,1
14249,1,2,2,4,1053.75,682.0,707.0,895.0,1931.0,2,2,0,0,1,1,0,1,0,0,1
14250,1,1,1,3,1808.75,1738.0,1855.0,1914.0,1728.0,2,2,1,0,0,1,0,1,0,1,0
14251,2,2,1,4,195.5,266.0,49.0,375.0,92.0,2,1,0,1,0,0,1,1,0,0,1
14252,1,3,1,3,964.25,291.0,1196.0,1104.0,1266.0,1,1,0,1,0,1,0,1,0,1,0
14253,3,2,1,4,992.25,480.0,917.0,2059.0,513.0,2,0,1,0,0,0,1,1,0,0,1
14254,2,4,1,4,1086.25,1620.0,921.0,1024.0,780.0,2,1,1,0,0,0,1,1,0,0,1
14255,1,2,1,3,1295.75,404.0,1495.0,2026.0,1258.0,2,2,1,0,0,0,1,0,1,1,0
14256,1,2,1,2,747.5,594.0,668.0,833.0,895.0,1,0,0,1,0,0,1,1,0,0,1
14257,1,2,1,4,1099.5,1924.0,923.0,1022.0,529.0,0,2,0,0,1,1,0,1,0,0,1
14258,1,1,1,6,918.75,886.0,885.0,908.0,996.0,0,2,1,0,0,1,0,1,0,0,1
14259,1,1,1,3,1006.25,1634.0,1200.0,908.0,283.0,2,2,0,0,1,1,0,1,0,0,1
14260,1,3,1,3,995.25,1619.0,1344.0,684.0,334.0,0,2,0,0,1,1,0,1,0,0,1
14261,1,1,1,4,1003.5,156.0,666.0,2117.0,1075.0,0,0,1,0,0,1,0,1,0,0,1
14262,1,3,1,3,1250.0,71.0,976.0,1787.0,2166.0,0,2,0,1,0,0,1,1,0,0,1
14263,1,2,1,3,1008.0,1019.0,631.0,1072.0,1310.0,2,0,0,1,0,0,1,1,0,1,0
14264,2,1,2,4,971.25,1671.0,1321.0,601.0,292.0,1,2,1,0,0,1,0,0,1,0,1
14265,1,1,1,3,272.5,463.0,334.0,23.0,270.0,1,1,0,0,1,1,0,1,0,1,0
14266,2,2,1,2,1218.75,1692.0,1612.0,1227.0,344.0,1,1,0,1,0,1,0,1,0,1,0
14267,2,3,1,4,318.5,134.0,462.0,215.0,463.0,0,1,1,0,0,1,0,1,0,0,1
14268,1,2,1,5,1052.5,1255.0,1679.0,517.0,759.0,0,0,0,0,1,0,1,1,0,0,1
14269,1,1,2,2,1011.0,1745.0,1192.0,1027.0,80.0,0,0,1,0,0,0,1,1,0,1,0
14270,1,2,2,6,796.75,731.0,596.0,912.0,948.0,0,0,0,1,0,0,1,1,0,0,1
14271,2,2,1,3,1086.25,1989.0,1405.0,612.0,339.0,0,2,0,1,0,1,0,1,0,1,0
14272,1,2,2,4,1106.25,1822.0,1258.0,874.0,471.0,1,0,1,0,0,1,0,1,0,1,0
14273,1,3,1,5,1422.5,1496.0,1009.0,1877.0,1308.0,0,0,0,1,0,1,0,1,0,0,1
14274,1,2,1,4,749.0,673.0,663.0,906.0,754.0,1,2,1,0,0,1,0,0,1,1,0
14275,1,2,1,2,649.0,501.0,959.0,553.0,583.0,2,2,0,1,0,1,0,1,0,1,0
14276,1,2,1,4,1400.0,964.0,1342.0,1899.0,1395.0,1,0,0,0,1,0,1,1,0,0,1
14277,1,2,1,5,1107.5,756.0,428.0,1414.0,1832.0,0,1,1,0,0,0,1,0,1,0,1
14278,2,1,1,3,1414.5,118.0,1570.0,2285.0,1685.0,2,1,0,0,1,1,0,1,0,0,1
14279,1,2,2,3,1550.25,916.0,1699.0,2205.0,1381.0,0,2,1,0,0,1,0,1,0,0,1
14280,1,2,1,4,1000.75,461.0,573.0,2180.0,789.0,0,2,0,0,1,1,0,1,0,0,1
14281,1,2,1,2,790.25,606.0,606.0,976.0,973.0,2,1,0,1,0,1,0,1,0,0,1
14282,1,3,1,5,1163.75,95.0,1273.0,1534.0,1753.0,1,2,1,0,0,0,1,1,0,1,0
14283,2,1,2,2,164.0,283.0,30.0,334.0,9.0,1,0,1,0,0,1,0,1,0,1,0
14284,2,2,1,4,844.0,871.0,903.0,810.0,792.0,0,2,0,0,1,1,0,1,0,0,1
14285,1,2,1,3,1292.5,304.0,1385.0,2084.0,1397.0,2,0,1,0,0,0,1,0,1,0,1
14286,1,1,1,4,754.25,811.0,648.0,879.0,679.0,1,1,0,0,1,0,1,1,0,1,0
14287,1,2,1,3,873.75,777.0,819.0,1219.0,680.0,1,0,0,0,1,0,1,1,0,0,1
14288,1,1,1,5,1231.0,1017.0,1703.0,1650.0,554.0,2,1,0,1,0,0,1,1,0,0,1
14289,2,1,2,2,868.5,1213.0,1278.0,796.0,187.0,1,1,0,1,0,1,0,1,0,1,0
14290,1,1,1,3,189.75,164.0,421.0,63.0,111.0,1,0,0,0,1,0,1,0,1,1,0
14291,1,2,1,3,892.75,355.0,498.0,1343.0,1375.0,1,2,0,0,1,0,1,1,0,0,1
14292,1,2,1,3,1422.25,940.0,808.0,2088.0,1853.0,1,1,0,1,0,1,0,1,0,0,1
14293,1,2,2,1,140.5,24.0,340.0,55.0,143.0,2,2,1,0,0,0,1,1,0,0,1
14294,1,1,1,4,1023.75,694.0,885.0,1828.0,688.0,2,0,1,0,0,1,0,0,1,0,1
14295,1,3,1,4,837.25,864.0,552.0,977.0,956.0,1,1,0,0,1,1,0,1,0,1,0
14296,1,3,1,4,1143.5,843.0,550.0,1503.0,1678.0,1,2,0,1,0,1,0,1,0,0,1
14297,1,1,1,2,1348.5,2099.0,1784.0,780.0,731.0,1,1,0,1,0,0,1,1,0,1,0
14298,2,1,1,4,174.0,35.0,142.0,398.0,121.0,0,0,0,0,1,1,0,1,0,0,1
14299,1,2,2,3,907.5,967.0,917.0,857.0,889.0,1,2,0,1,0,1,0,1,0,0,1
14300,1,2,1,3,970.25,1128.0,401.0,1339.0,1013.0,1,0,0,0,1,1,0,1,0,1,0
14301,2,2,1,4,124.75,314.0,73.0,52.0,60.0,1,2,1,0,0,1,0,1,0,0,1
14302,1,2,2,3,1237.25,106.0,1173.0,1789.0,1881.0,1,1,0,0,1,1,0,1,0,0,1
14303,1,2,2,4,1367.0,997.0,969.0,1488.0,2014.0,1,0,1,0,0,0,1,1,0,0,1
14304,1,1,1,4,1190.5,1315.0,1168.0,1286.0,993.0,1,2,1,0,0,1,0,1,0,0,1
14305,2,1,2,3,949.0,1943.0,857.0,501.0,495.0,0,2,0,0,1,1,0,1,0,0,1
14306,1,1,1,4,1257.25,1039.0,1526.0,1765.0,699.0,2,1,1,0,0,0,1,1,0,0,1
14307,1,2,1,2,1101.0,614.0,930.0,1528.0,1332.0,1,2,0,1,0,1,0,1,0,0,1
14308,1,2,1,4,751.75,784.0,590.0,842.0,791.0,0,0,0,0,1,0,1,1,0,0,1
14309,1,1,2,3,975.25,22.0,1190.0,1293.0,1396.0,1,2,1,0,0,1,0,1,0,0,1
14310,1,2,1,4,1481.5,995.0,1748.0,2191.0,992.0,2,2,1,0,0,0,1,1,0,0,1
14311,1,2,1,4,1269.25,675.0,1353.0,1338.0,1711.0,0,1,0,1,0,1,0,1,0,1,0
14312,2,3,2,4,1367.25,494.0,1384.0,1773.0,1818.0,0,1,1,0,0,0,1,1,0,0,1
14313,2,2,1,3,641.75,602.0,654.0,717.0,594.0,1,1,0,1,0,1,0,1,0,0,1
14314,2,2,1,5,779.25,838.0,983.0,628.0,668.0,1,0,0,1,0,1,0,1,0,1,0
14315,1,1,1,3,1173.5,1584.0,1602.0,758.0,750.0,1,2,1,0,0,1,0,1,0,0,1
14316,2,2,1,4,165.0,189.0,273.0,100.0,98.0,0,1,0,1,0,1,0,1,0,0,1
14317,1,2,1,4,791.75,817.0,984.0,563.0,803.0,1,1,0,1,0,1,0,1,0,0,1
14318,1,2,2,3,935.5,430.0,487.0,1492.0,1333.0,1,2,0,0,1,0,1,1,0,1,0
14319,2,3,1,3,1226.75,864.0,1339.0,1822.0,882.0,2,1,0,1,0,1,0,1,0,0,1
14320,2,2,1,4,866.25,791.0,960.0,811.0,903.0,1,2,0,0,1,1,0,1,0,1,0
14321,1,3,1,4,980.25,1245.0,1186.0,1060.0,430.0,1,1,1,0,0,0,1,0,1,0,1
14322,1,1,1,4,1082.0,2183.0,1106.0,844.0,195.0,2,2,0,0,1,0,1,1,0,0,1
14323,2,1,1,3,1049.0,1694.0,1355.0,689.0,458.0,0,2,1,0,0,0,1,1,0,0,1
14324,1,1,1,1,1126.5,468.0,1602.0,1803.0,633.0,0,2,0,1,0,1,0,1,0,0,1
14325,1,2,1,3,279.75,315.0,53.0,412.0,339.0,2,0,0,0,1,1,0,1,0,0,1
14326,2,2,1,5,728.0,825.0,568.0,730.0,789.0,2,0,0,0,1,0,1,1,0,1,0
14327,1,2,1,2,1387.0,1330.0,1487.0,883.0,1848.0,2,1,0,0,1,1,0,1,0,0,1
14328,1,2,1,2,1002.5,1940.0,1196.0,555.0,319.0,0,2,0,1,0,1,0,1,0,0,1
14329,1,1,1,3,1048.25,330.0,1423.0,1874.0,566.0,1,1,0,0,1,1,0,1,0,0,1
14330,1,2,2,4,1108.25,609.0,462.0,1779.0,1583.0,2,0,0,1,0,0,1,1,0,0,1
14331,1,2,1,5,999.0,1693.0,1161.0,925.0,217.0,0,1,1,0,0,1,0,0,1,0,1
14332,1,2,1,4,1039.25,1825.0,1352.0,903.0,77.0,2,1,0,1,0,0,1,1,0,0,1
14333,1,2,2,2,738.0,530.0,642.0,820.0,960.0,1,1,0,1,0,1,0,1,0,0,1
14334,1,4,2,4,1179.75,1725.0,1446.0,931.0,617.0,1,2,1,0,0,1,0,1,0,1,0
14335,2,1,1,5,1277.25,247.0,1112.0,1632.0,2118.0,0,0,0,1,0,1,0,1,0,0,1
14336,2,3,2,5,752.75,106.0,1135.0,1259.0,511.0,1,0,0,1,0,1,0,1,0,1,0
14337,1,1,1,1,1111.5,150.0,1492.0,1826.0,978.0,0,1,0,0,1,1,0,0,1,0,1
14338,1,1,1,4,1146.75,423.0,1519.0,1961.0,684.0,1,2,0,1,0,0,1,1,0,1,0
14339,1,3,1,3,904.5,279.0,1210.0,1126.0,1003.0,1,0,1,0,0,0,1,1,0,1,0
14340,2,1,1,3,1272.0,454.0,1750.0,1548.0,1336.0,0,1,1,0,0,0,1,1,0,0,1
14341,1,2,1,3,1265.75,1077.0,1583.0,1450.0,953.0,2,1,1,0,0,1,0,0,1,0,1
14342,1,2,1,5,230.75,483.0,238.0,38.0,164.0,1,1,1,0,0,1,0,0,1,0,1
14343,1,1,2,3,642.0,746.0,583.0,735.0,504.0,2,1,0,1,0,1,0,1,0,1,0
14344,2,2,1,2,1289.75,597.0,929.0,1584.0,2049.0,1,1,1,0,0,0,1,1,0,1,0
14345,1,2,1,2,1068.25,1824.0,1132.0,981.0,336.0,1,2,0,1,0,1,0,1,0,0,1
14346,2,2,1,4,960.0,1527.0,1280.0,646.0,387.0,2,0,0,1,0,0,1,1,0,0,1
14347,1,3,2,5,1068.75,351.0,858.0,1476.0,1590.0,1,1,1,0,0,0,1,1,0,0,1
14348,1,1,1,3,1200.25,612.0,1769.0,1505.0,915.0,1,1,0,1,0,0,1,1,0,0,1
14349,2,2,1,3,1309.25,424.0,1592.0,2014.0,1207.0,1,2,0,1,0,1,0,1,0,1,0
14350,1,2,1,2,1063.5,254.0,1402.0,2181.0,417.0,1,2,1,0,0,0,1,1,0,0,1
14351,2,2,1,3,983.5,452.0,1474.0,1219.0,789.0,1,2,0,1,0,1,0,1,0,0,1
14352,2,2,1,3,860.0,85.0,1103.0,898.0,1354.0,2,2,0,1,0,1,0,1,0,0,1
14353,1,2,1,5,1401.0,2090.0,1405.0,1143.0,966.0,0,0,0,0,1,1,0,1,0,1,0
14354,1,2,1,6,1266.25,1612.0,1743.0,915.0,795.0,1,0,1,0,0,0,1,1,0,0,1
14355,2,2,1,4,1312.5,895.0,1562.0,1704.0,1089.0,2,0,0,0,1,0,1,1,0,0,1
14356,1,3,1,4,742.25,866.0,736.0,734.0,633.0,0,1,0,1,0,0,1,1,0,0,1
14357,1,2,1,5,1105.25,1458.0,553.0,828.0,1582.0,1,0,1,0,0,0,1,1,0,1,0
14358,1,2,1,5,813.0,853.0,911.0,920.0,568.0,1,0,0,0,1,1,0,1,0,0,1
14359,1,1,1,3,1104.75,1966.0,1273.0,729.0,451.0,1,0,0,1,0,1,0,0,1,0,1
14360,2,2,2,4,727.75,594.0,892.0,617.0,808.0,0,0,0,0,1,1,0,1,0,1,0
14361,1,2,1,4,773.75,748.0,692.0,929.0,726.0,2,2,0,0,1,1,0,1,0,1,0
14362,1,3,1,5,926.75,275.0,971.0,1584.0,877.0,0,2,1,0,0,0,1,1,0,0,1
14363,2,2,1,6,806.25,765.0,936.0,817.0,707.0,0,2,0,0,1,1,0,0,1,1,0
14364,1,1,1,2,214.0,354.0,5.0,349.0,148.0,1,1,1,0,0,0,1,1,0,0,1
14365,1,2,1,2,117.75,47.0,311.0,25.0,88.0,1,2,0,1,0,1,0,1,0,0,1
14366,1,2,1,2,1048.5,1027.0,485.0,1375.0,1307.0,1,2,0,1,0,1,0,1,0,0,1
14367,1,2,1,4,1125.0,1974.0,1283.0,849.0,394.0,1,1,0,0,1,0,1,1,0,0,1
14368,1,2,1,3,760.5,516.0,993.0,839.0,694.0,1,0,0,0,1,0,1,1,0,1,0
14369,1,2,1,3,955.25,862.0,1067.0,1225.0,667.0,0,1,0,0,1,0,1,1,0,1,0
14370,1,2,1,4,706.75,876.0,663.0,582.0,706.0,1,1,0,0,1,0,1,0,1,0,1
14371,1,1,1,2,661.75,845.0,561.0,600.0,641.0,0,2,1,0,0,0,1,1,0,1,0
14372,1,2,1,3,752.75,130.0,1289.0,866.0,726.0,2,0,1,0,0,1,0,1,0,1,0
14373,1,2,1,2,713.0,556.0,741.0,738.0,817.0,1,2,0,1,0,0,1,1,0,0,1
14374,1,1,1,1,1090.75,1420.0,1794.0,1084.0,65.0,1,0,1,0,0,1,0,1,0,0,1
14375,1,2,1,4,798.0,213.0,688.0,987.0,1304.0,2,1,1,0,0,1,0,1,0,1,0
14376,1,3,2,3,722.0,686.0,563.0,891.0,748.0,1,0,1,0,0,1,0,1,0,0,1
14377,1,1,1,3,1092.75,338.0,1778.0,1671.0,584.0,2,0,0,1,0,1,0,1,0,1,0
14378,1,2,1,3,247.0,301.0,349.0,260.0,78.0,1,1,0,0,1,0,1,1,0,1,0
14379,1,2,1,2,1280.25,1035.0,1192.0,809.0,2085.0,0,0,0,1,0,0,1,1,0,0,1
14380,2,3,1,2,1204.5,683.0,1187.0,1507.0,1441.0,0,0,1,0,0,1,0,1,0,1,0
14381,1,3,1,4,325.0,353.0,322.0,327.0,298.0,1,0,1,0,0,1,0,1,0,1,0
14382,1,2,1,3,990.25,1634.0,828.0,704.0,795.0,2,2,0,1,0,1,0,1,0,0,1
14383,1,3,1,2,1130.25,1021.0,654.0,1159.0,1687.0,1,1,0,0,1,1,0,1,0,0,1
14384,1,3,1,4,1140.25,821.0,1074.0,814.0,1852.0,1,2,1,0,0,0,1,1,0,0,1
14385,1,1,2,5,1203.5,2092.0,1138.0,728.0,856.0,0,0,1,0,0,1,0,1,0,0,1
14386,1,2,2,2,264.25,447.0,161.0,201.0,248.0,1,0,0,0,1,1,0,1,0,0,1
14387,1,1,1,2,1134.25,421.0,1703.0,1757.0,656.0,2,0,0,1,0,0,1,1,0,1,0
14388,1,1,1,4,287.5,294.0,416.0,420.0,20.0,1,2,0,1,0,0,1,0,1,1,0
14389,3,2,2,3,1102.75,67.0,940.0,1658.0,1746.0,0,0,1,0,0,0,1,1,0,0,1
14390,2,3,2,2,1094.75,1880.0,1498.0,660.0,341.0,2,0,0,0,1,1,0,1,0,1,0
14391,1,3,1,4,331.75,394.0,238.0,339.0,356.0,2,1,0,0,1,0,1,1,0,0,1
14392,1,2,1,4,1094.0,2011.0,1060.0,425.0,880.0,0,1,1,0,0,1,0,1,0,0,1
14393,1,2,1,6,1058.75,1869.0,1219.0,808.0,339.0,1,0,0,0,1,0,1,1,0,0,1
14394,1,1,1,5,1043.75,1967.0,1193.0,706.0,309.0,0,0,0,1,0,1,0,0,1,0,1
14395,1,3,2,4,1040.5,1820.0,1181.0,974.0,187.0,1,0,0,1,0,1,0,0,1,0,1
14396,1,2,1,4,1478.25,1081.0,1068.0,2256.0,1508.0,0,1,0,1,0,1,0,1,0,1,0
14397,1,1,1,2,241.5,66.0,409.0,23.0,468.0,2,0,0,0,1,0,1,0,1,0,1
14398,1,3,1,2,210.0,83.0,343.0,256.0,158.0,2,2,0,1,0,0,1,1,0,0,1
14399,1,3,1,1,987.75,1792.0,1389.0,728.0,42.0,1,1,0,0,1,1,0,1,0,0,1
14400,1,2,1,4,1014.5,1673.0,1052.0,947.0,386.0,1,2,1,0,0,0,1,1,0,0,1
14401,1,2,1,4,984.0,1673.0,1205.0,776.0,282.0,1,1,1,0,0,0,1,1,0,0,1
14402,1,1,1,3,961.5,1749.0,1339.0,545.0,213.0,1,0,1,0,0,0,1,1,0,1,0
14403,1,2,2,5,1038.5,546.0,1125.0,862.0,1621.0,0,2,1,0,0,0,1,1,0,1,0
14404,1,2,1,3,1221.75,340.0,1615.0,1629.0,1303.0,1,2,0,1,0,1,0,1,0,1,0
14405,2,3,2,4,1179.5,1872.0,956.0,1294.0,596.0,1,2,0,0,1,1,0,1,0,0,1
14406,3,2,1,2,1079.0,264.0,1067.0,1857.0,1128.0,2,1,0,0,1,1,0,1,0,0,1
14407,2,1,1,3,1127.0,865.0,1181.0,1255.0,1207.0,2,0,1,0,0,1,0,1,0,0,1
14408,2,2,1,5,1143.5,1044.0,1084.0,1739.0,707.0,0,2,0,1,0,1,0,1,0,1,0
14409,1,3,1,3,1115.0,279.0,1542.0,1370.0,1269.0,1,2,0,1,0,1,0,1,0,0,1
14410,2,2,2,4,1096.75,1748.0,1479.0,713.0,447.0,1,0,0,1,0,0,1,1,0,0,1
14411,1,2,1,3,1247.5,755.0,1297.0,1551.0,1387.0,1,0,0,0,1,0,1,1,0,0,1
14412,1,2,1,4,1309.75,1430.0,1399.0,2006.0,404.0,2,0,0,0,1,1,0,1,0,1,0
14413,2,2,3,4,1147.25,680.0,1026.0,1850.0,1033.0,1,2,0,1,0,1,0,0,1,0,1
14414,2,2,1,3,1111.5,349.0,1440.0,1851.0,806.0,2,2,0,1,0,0,1,1,0,1,0
14415,1,2,1,5,1218.25,778.0,1380.0,1847.0,868.0,1,0,0,0,1,0,1,1,0,1,0
14416,1,1,1,5,1021.25,1797.0,1158.0,947.0,183.0,0,1,0,1,0,1,0,1,0,0,1
14417,1,2,2,2,1016.5,1329.0,1152.0,753.0,832.0,1,0,0,0,1,0,1,1,0,1,0
14418,1,4,2,2,1086.0,800.0,1038.0,1704.0,802.0,2,1,1,0,0,0,1,1,0,0,1
14419,1,1,1,4,1202.5,1625.0,1068.0,1097.0,1020.0,2,1,0,1,0,1,0,1,0,1,0
14420,1,2,1,2,1105.0,70.0,678.0,1579.0,2093.0,2,0,0,0,1,0,1,1,0,1,0
14421,1,2,1,4,964.25,1649.0,883.0,1239.0,86.0,1,1,0,0,1,0,1,1,0,1,0
14422,1,3,1,5,1406.75,405.0,1396.0,1755.0,2071.0,1,2,0,1,0,1,0,1,0,1,0
14423,1,2,2,5,1210.25,1974.0,1521.0,1237.0,109.0,1,2,1,0,0,1,0,1,0,0,1
14424,2,2,2,1,1199.0,995.0,762.0,1005.0,2034.0,1,2,0,1,0,1,0,1,0,0,1
14425,1,3,1,2,1052.5,1186.0,1112.0,1046.0,866.0,0,0,0,0,1,0,1,1,0,0,1
14426,1,2,1,5,615.25,581.0,558.0,737.0,585.0,1,1,1,0,0,1,0,1,0,0,1
14427,2,1,1,4,1249.5,926.0,1761.0,1374.0,937.0,1,2,0,0,1,0,1,1,0,0,1
14428,1,1,1,4,1003.75,637.0,1366.0,1095.0,917.0,1,0,1,0,0,1,0,1,0,1,0
14429,1,2,1,4,1133.75,1958.0,1268.0,400.0,909.0,0,1,1,0,0,1,0,1,0,1,0
14430,1,1,1,5,1326.75,1459.0,1206.0,1032.0,1610.0,1,2,0,0,1,0,1,1,0,0,1
14431,1,2,1,3,1288.5,1792.0,1599.0,1163.0,600.0,1,2,0,1,0,0,1,1,0,0,1
14432,1,3,1,5,1000.75,1774.0,1429.0,649.0,151.0,1,1,0,0,1,0,1,0,1,0,1
14433,1,3,1,5,1165.25,1060.0,1805.0,1022.0,774.0,2,1,0,1,0,1,0,1,0,1,0
14434,2,2,1,3,956.5,1941.0,1027.0,812.0,46.0,1,2,0,0,1,0,1,0,1,1,0
14435,1,3,1,3,895.5,1832.0,1039.0,595.0,116.0,2,0,0,1,0,0,1,1,0,1,0
14436,2,2,1,3,1150.5,1364.0,1645.0,1125.0,468.0,1,2,1,0,0,0,1,1,0,1,0
14437,1,1,1,4,1075.5,1807.0,1011.0,990.0,494.0,2,2,0,1,0,0,1,0,1,0,1
14438,1,2,1,4,922.5,1517.0,1157.0,972.0,44.0,1,1,1,0,0,0,1,1,0,1,0
14439,2,1,2,3,1273.75,1274.0,1633.0,1367.0,821.0,1,0,0,1,0,1,0,1,0,0,1
14440,1,2,2,4,1027.25,1828.0,1458.0,617.0,206.0,1,1,1,0,0,0,1,1,0,1,0
14441,1,2,1,2,928.25,1550.0,1202.0,776.0,185.0,1,0,0,0,1,1,0,1,0,1,0
14442,1,2,1,4,238.0,461.0,285.0,78.0,128.0,1,2,0,0,1,1,0,1,0,0,1
